Student_ID,CGPA,IQ,Communication_Skills,Aptitude_Score,Technical_Skills,Internship,Projects,Backlogs,Attendance,Placement
3101,9.37,128,3,61,3,No,2,4,74,Yes
2435,9.2,127,6,64,4,Yes,4,0,77,Yes
4154,5.01,131,8,71,6,No,6,1,97,Yes
3562,5.86,104,7,69,8,No,4,0,98,Yes
3554,7.66,144,4,94,2,No,5,3,100,No
1329,6.53,136,5,69,9,Yes,5,1,84,Yes
3661,5.6,84,6,98,2,No,2,2,93,No
4935,5.25,116,7,56,9,Yes,3,0,88,No
3054,5.83,126,10,72,7,Yes,0,1,81,No
13,7.86,139,7,75,2,No,0,5,94,No
2806,8.4,99,9,40,2,No,1,3,82,No
1003,7.96,80,9,84,10,No,1,5,93,Yes
4968,5.29,101,6,46,7,No,0,3,95,No
4687,5.66,141,7,86,6,Yes,6,0,91,Yes
83,9.48,134,4,74,5,No,2,1,64,No
4467,9.74,110,10,93,7,Yes,5,5,83,No
568,6.08,123,9,82,4,Yes,3,4,99,Yes
3,8.37,133,6,68,6,No,0,1,87,Yes
4830,9.15,99,7,40,9,Yes,5,1,81,Yes
2957,5.83,128,7,72,3,No,6,1,93,Yes
3960,8.78,91,3,98,2,No,0,5,95,No
509,6.83,116,10,80,4,No,5,2,86,Yes
4249,7.01,94,5,64,7,No,5,1,95,Yes
2382,5.39,104,10,96,2,No,5,0,62,No
4874,8.6,98,9,47,3,Yes,2,3,84,Yes
2511,7.0,105,3,99,5,No,3,2,76,Yes
1168,8.56,105,10,70,6,Yes,0,4,91,Yes
2872,5.89,88,4,85,7,Yes,0,5,78,No
4093,8.28,88,3,77,5,No,3,5,86,No
4490,5.14,111,8,70,8,Yes,6,3,76,No
347,8.36,98,6,93,9,No,1,3,62,No
930,8.63,90,3,48,7,No,1,1,84,No
2884,7.6,92,3,44,5,No,5,1,88,No
2558,7.18,97,8,76,2,No,3,1,60,Yes
577,9.45,136,10,84,7,No,1,3,85,Yes
169,8.77,144,3,64,9,Yes,3,2,76,Yes
1028,7.01,144,3,50,6,No,1,2,62,Yes
1871,7.94,105,3,76,8,No,0,1,97,Yes
4686,7.11,89,7,92,4,No,0,3,81,No
3487,8.61,133,9,88,5,Yes,3,5,62,Yes
704,6.89,142,8,78,10,No,5,2,85,No
3631,6.51,109,7,61,2,Yes,6,2,77,Yes
4635,7.03,139,7,90,2,No,5,4,66,No
3575,6.33,89,7,95,2,No,4,3,92,No
4477,8.83,109,8,50,8,No,2,4,83,No
2465,7.59,88,10,50,8,Yes,1,4,86,Yes
3250,6.57,89,9,44,9,Yes,2,2,99,Yes
4244,6.2,123,10,53,8,No,6,5,97,No
1040,6.18,131,4,86,10,Yes,6,0,98,Yes
2302,7.77,138,3,64,2,No,5,2,79,Yes
2421,6.73,104,5,44,9,No,5,0,61,Yes
3826,7.4,118,4,85,6,Yes,0,3,62,No
2760,8.61,140,9,56,10,Yes,2,4,87,Yes
2823,9.14,91,3,62,10,No,5,5,75,No
1920,7.93,129,6,86,6,No,3,0,77,Yes
655,9.1,123,4,93,9,No,2,5,72,No
2416,6.04,120,8,45,8,Yes,1,1,71,Yes
3867,5.51,119,3,51,5,Yes,2,4,83,No
1170,7.71,81,7,42,9,Yes,2,1,89,Yes
659,8.78,85,9,47,5,No,5,4,89,No
4007,7.05,103,3,93,3,Yes,2,4,61,Yes
2816,9.0,105,3,45,2,Yes,0,4,63,No
4063,5.21,112,3,51,9,Yes,6,4,94,No
3153,7.01,125,10,54,9,Yes,2,1,85,Yes
2150,7.33,104,10,76,3,No,0,1,65,No
877,9.25,98,5,70,6,No,2,2,60,No
3234,9.43,114,7,58,3,No,6,2,81,Yes
467,9.67,108,9,62,7,No,3,4,60,Yes
1946,6.52,88,9,41,3,Yes,2,5,66,No
1596,7.08,83,9,44,10,Yes,6,1,62,Yes
1119,7.37,85,7,66,3,Yes,1,4,80,No
386,6.25,118,6,49,10,No,0,4,85,No
2229,8.5,141,3,46,10,No,0,2,87,Yes
2214,6.39,121,8,78,5,No,2,1,66,Yes
927,9.43,101,7,46,7,No,5,3,68,Yes
1993,6.92,123,9,57,2,No,1,1,77,Yes
119,6.76,125,3,65,6,Yes,0,3,65,No
2005,7.52,110,8,95,4,Yes,0,3,77,Yes
638,5.41,98,5,93,9,No,3,3,75,Yes
4873,6.26,116,4,52,7,No,3,5,67,No
3509,8.25,90,8,41,5,Yes,4,4,83,No
1719,8.02,110,3,70,6,No,5,5,60,Yes
3813,6.72,101,5,97,7,No,2,0,72,Yes
4984,8.12,130,7,99,4,No,0,5,85,No
4589,8.99,135,5,88,6,No,0,4,60,No
3846,9.31,97,4,88,2,No,3,1,60,Yes
2611,6.99,108,6,61,7,No,0,3,88,No
1657,6.4,89,7,48,3,No,6,2,70,No
1211,9.76,112,3,83,7,No,0,4,75,No
2942,8.73,126,7,51,6,Yes,4,1,84,Yes
3281,9.78,97,5,55,7,Yes,5,5,93,Yes
3958,5.91,124,3,71,6,Yes,6,5,98,No
143,8.31,126,4,67,3,Yes,4,3,93,No
2422,7.95,86,4,76,5,Yes,6,1,94,Yes
288,8.33,102,5,71,6,Yes,2,3,99,No
1569,8.28,122,10,47,7,No,6,2,95,Yes
3988,9.75,119,9,97,4,No,0,3,87,Yes
2546,7.85,103,7,50,9,No,1,4,70,No
948,7.75,124,5,57,5,No,3,5,79,No
1896,5.03,105,6,78,8,Yes,6,3,76,Yes
4553,6.98,125,7,79,9,Yes,6,1,78,Yes
89,6.51,121,4,89,8,No,6,0,94,No
1201,6.82,135,3,82,6,Yes,6,2,61,Yes
3541,5.45,91,8,75,2,Yes,5,0,98,No
4487,9.53,86,8,70,2,Yes,0,0,65,Yes
1391,5.6,102,4,50,5,Yes,3,5,98,No
2761,6.34,116,8,93,3,Yes,3,5,68,No
4660,5.72,127,5,94,5,No,3,0,83,Yes
2267,8.44,81,4,100,7,Yes,6,5,86,Yes
2711,7.67,116,3,74,6,No,6,1,93,Yes
2112,9.42,141,3,85,2,Yes,3,4,89,Yes
3430,7.97,86,4,77,8,No,2,2,70,No
3668,8.4,117,7,77,3,No,6,2,61,Yes
1609,6.16,108,7,99,10,Yes,1,1,61,Yes
2962,6.99,86,6,87,8,Yes,2,5,78,No
2147,6.99,103,7,43,8,Yes,4,1,94,Yes
2207,5.92,136,7,67,9,No,4,3,61,Yes
420,6.74,86,6,94,9,Yes,6,4,98,Yes
4872,6.15,112,6,69,5,No,0,1,64,No
3286,5.31,82,9,46,8,Yes,4,3,60,No
3830,5.32,85,3,58,8,Yes,0,5,78,No
456,9.32,120,10,68,7,No,2,5,97,No
4230,6.71,144,7,98,10,Yes,5,3,73,Yes
4825,5.17,139,10,49,9,Yes,5,5,78,No
1248,6.97,101,6,89,3,No,4,4,81,No
2480,9.65,102,5,87,2,No,1,4,93,No
3649,7.18,106,7,68,10,No,4,1,60,Yes
4400,7.15,88,5,74,3,Yes,4,1,95,Yes
755,9.76,134,3,52,4,Yes,0,2,77,Yes
3383,9.42,88,8,66,10,No,1,5,68,Yes
2780,6.63,107,8,52,10,No,0,2,92,Yes
2719,5.17,90,6,41,8,Yes,2,3,95,No
3472,8.54,110,3,94,6,No,6,4,79,Yes
3305,8.51,141,5,69,3,No,2,5,85,Yes
1414,8.33,101,8,50,3,No,5,5,99,No
1167,9.12,95,9,49,2,Yes,6,5,75,No
2848,5.74,138,10,63,10,No,4,4,78,No
4866,6.51,139,5,76,8,Yes,3,1,70,Yes
1127,9.14,132,10,82,3,No,1,4,90,Yes
3659,9.68,125,6,45,10,No,2,0,61,Yes
3972,6.01,100,9,77,3,Yes,1,5,60,No
4197,9.72,128,8,68,3,Yes,6,4,97,Yes
750,7.18,103,3,80,10,No,4,3,73,Yes
4345,8.53,128,10,53,7,No,3,4,65,Yes
392,7.98,140,6,72,3,No,3,4,79,No
998,5.68,114,3,98,7,No,1,5,98,No
1858,6.13,98,6,97,4,Yes,2,5,75,No
915,5.37,93,8,66,9,Yes,1,4,62,No
3254,9.27,139,6,80,8,No,2,2,86,Yes
3008,5.15,139,7,75,7,No,5,1,76,Yes
564,5.09,129,6,64,10,No,0,2,91,Yes
1355,6.71,138,3,93,10,No,5,1,83,Yes
1425,8.07,122,9,82,6,No,0,0,66,Yes
747,9.68,89,6,58,6,Yes,4,3,74,Yes
159,8.61,137,6,74,5,Yes,6,3,72,Yes
486,6.92,116,3,100,4,No,3,0,72,Yes
348,6.12,108,3,73,9,Yes,4,1,68,Yes
3667,9.09,122,7,56,10,No,0,5,81,No
2344,8.31,94,10,93,4,Yes,1,5,98,Yes
1393,9.54,82,3,64,8,Yes,6,0,82,Yes
1561,9.62,104,6,84,9,No,5,0,96,Yes
4790,8.46,85,7,90,10,Yes,2,0,90,Yes
4193,8.37,97,3,95,8,Yes,1,5,97,No
801,9.64,142,7,79,7,No,5,5,85,Yes
641,5.7,135,3,58,9,Yes,2,4,62,No
1863,9.37,94,6,71,7,Yes,4,4,75,Yes
91,6.38,142,4,41,5,No,2,4,60,No
4703,8.43,123,10,83,5,Yes,6,1,70,Yes
896,8.09,115,6,46,3,Yes,0,4,72,No
3572,6.73,109,8,52,3,Yes,0,4,77,No
207,8.36,104,3,68,7,Yes,3,5,73,No
3425,6.56,132,3,45,10,No,0,0,73,Yes
4811,8.12,144,7,56,6,Yes,6,3,68,Yes
686,9.37,126,3,47,8,Yes,4,0,83,Yes
3116,8.77,87,10,88,5,No,0,1,95,Yes
587,6.21,138,10,94,9,No,0,4,91,No
1289,7.73,91,10,45,3,No,1,5,65,No
3820,7.74,109,8,100,6,No,5,5,80,Yes
4592,7.83,92,4,81,4,Yes,1,1,96,Yes
4023,7.41,100,7,66,9,Yes,1,3,92,No
4103,5.76,126,6,69,9,No,1,2,94,No
4965,8.01,135,4,46,7,No,3,1,100,Yes
4446,6.59,131,9,97,9,No,1,1,62,Yes
21,9.13,89,6,57,9,Yes,1,5,96,Yes
2565,5.36,93,8,79,6,No,2,1,76,No
668,7.16,110,5,79,2,No,5,3,99,Yes
959,9.19,121,10,54,9,Yes,4,0,82,Yes
3877,9.0,108,5,93,6,No,3,4,69,Yes
1829,7.92,127,4,54,10,Yes,5,3,83,Yes
2253,8.94,110,10,76,4,Yes,6,0,66,Yes
4072,6.77,107,7,86,10,Yes,0,2,74,Yes
3798,5.76,97,8,55,6,Yes,4,3,88,Yes
2741,5.28,82,5,85,7,Yes,3,1,71,Yes
5000,6.26,124,6,91,8,No,6,5,65,Yes
546,6.55,110,6,64,10,No,2,2,88,Yes
4926,6.64,129,10,48,5,Yes,5,1,86,Yes
4747,5.57,83,6,45,10,Yes,1,0,90,No
2365,7.54,103,10,58,3,No,4,2,89,Yes
3365,7.48,90,7,57,2,No,1,2,92,No
545,7.88,125,8,75,7,No,3,5,87,Yes
1093,7.96,132,4,71,10,Yes,3,4,97,Yes
3406,7.07,109,6,51,4,No,0,5,70,No
1438,9.59,117,4,60,5,Yes,0,1,95,Yes
1549,7.9,145,9,53,4,Yes,3,0,73,Yes
4125,6.74,124,6,91,8,Yes,6,1,71,Yes
1298,9.17,81,5,66,9,Yes,5,0,71,Yes
3528,6.65,91,6,68,10,No,2,5,88,No
4113,8.11,144,6,95,4,No,6,3,91,Yes
975,7.63,92,5,60,2,No,5,2,89,Yes
2979,8.22,129,5,85,2,No,5,1,83,Yes
4421,5.8,120,4,59,2,No,3,0,88,No
4556,8.34,122,4,45,10,Yes,5,0,84,Yes
1842,7.05,122,3,48,2,No,0,1,79,No
2690,7.89,111,7,49,3,No,6,1,76,Yes
3612,7.86,124,6,89,10,Yes,4,5,94,Yes
10,9.53,120,6,81,9,Yes,5,3,69,Yes
3470,5.78,115,10,85,3,No,5,0,63,No
4564,8.28,115,10,99,4,No,3,5,80,Yes
3704,9.38,121,10,82,8,No,5,2,89,Yes
3102,8.03,121,6,55,9,Yes,2,0,95,Yes
2664,9.16,111,7,82,10,No,2,1,99,Yes
3277,9.06,117,5,74,9,Yes,5,0,87,Yes
4299,6.37,124,3,59,5,No,4,5,85,No
3627,8.67,124,9,91,6,No,4,3,84,Yes
4494,5.69,98,5,54,2,No,2,1,64,No
4776,6.65,99,7,83,2,Yes,5,3,91,Yes
2135,8.33,130,3,42,10,No,5,2,69,Yes
1790,5.0,145,9,78,8,No,3,0,63,No
1536,5.75,136,8,46,6,No,1,5,98,No
4160,6.51,139,3,42,2,Yes,4,5,63,No
1114,8.93,137,5,96,2,No,2,4,86,No
4414,5.62,141,3,65,2,No,3,2,98,No
697,6.37,102,5,50,5,Yes,2,4,68,No
122,9.72,96,7,91,4,Yes,6,0,68,Yes
2802,9.03,97,9,83,7,Yes,3,4,72,Yes
4356,7.64,141,3,43,4,No,1,5,66,No
4618,6.92,113,3,64,6,No,5,4,86,Yes
240,6.08,98,10,98,2,No,3,4,93,No
1760,8.74,94,5,93,10,No,1,5,84,No
246,6.54,106,8,60,8,Yes,6,1,69,Yes
69,8.99,91,7,96,9,Yes,3,4,99,Yes
3823,9.78,144,9,50,5,Yes,3,5,81,Yes
549,5.74,84,10,62,4,Yes,2,4,75,No
3602,6.25,107,6,52,2,No,5,2,97,Yes
3725,5.2,80,8,69,3,No,1,0,93,No
3166,5.09,120,6,87,4,No,5,2,71,No
1533,6.51,105,6,99,3,Yes,0,5,72,No
2662,6.43,118,10,67,2,Yes,4,4,87,No
1868,9.69,110,9,81,3,No,6,4,80,Yes
4468,6.34,123,6,74,9,Yes,0,5,91,Yes
2625,8.01,112,6,77,8,No,0,3,73,No
2705,8.48,138,5,64,8,Yes,5,2,85,Yes
3154,8.74,97,5,63,6,No,0,1,86,Yes
1747,8.23,98,9,79,6,No,4,4,79,Yes
2865,5.14,112,4,72,9,Yes,0,4,99,Yes
1907,9.07,97,3,53,9,Yes,3,4,70,No
4465,6.77,110,4,72,10,Yes,2,2,98,Yes
109,8.46,97,4,97,2,Yes,3,0,97,Yes
3029,6.4,129,5,67,9,Yes,0,5,67,No
2669,8.2,123,6,75,8,Yes,5,4,95,Yes
547,6.91,84,7,78,2,No,2,0,79,Yes
924,5.91,106,9,100,8,Yes,1,0,82,No
2946,6.24,95,6,40,2,No,6,4,81,No
275,6.92,144,9,74,2,No,2,5,94,No
2354,5.11,118,4,87,8,No,6,0,60,Yes
4177,6.81,142,10,47,4,Yes,4,3,71,Yes
4797,6.62,128,9,53,9,Yes,3,4,97,Yes
1239,8.05,81,6,48,8,No,1,5,72,No
951,5.53,107,5,52,2,No,6,1,76,Yes
1157,7.72,139,5,64,8,Yes,4,3,80,Yes
933,8.19,111,6,78,8,No,1,3,100,No
4863,9.05,92,10,42,7,No,2,2,82,Yes
2357,5.08,95,7,98,9,Yes,6,1,91,Yes
1844,5.33,80,8,61,9,Yes,1,5,100,No
2391,7.01,143,8,88,8,No,0,1,62,Yes
271,5.85,130,8,58,9,No,6,1,80,Yes
3380,9.27,80,8,78,8,Yes,3,2,64,Yes
1895,6.67,125,10,67,8,No,3,0,73,Yes
3031,6.72,135,7,96,3,No,3,4,98,No
2827,6.91,96,6,66,5,Yes,4,5,82,No
763,6.74,95,6,94,9,Yes,3,2,79,No
2526,6.26,100,6,89,9,No,4,3,98,Yes
3437,7.38,124,5,62,9,Yes,0,3,73,No
146,5.73,89,5,100,9,No,4,4,88,Yes
3610,6.89,143,5,71,8,No,4,3,90,Yes
3149,5.95,123,7,79,9,No,1,4,84,No
1763,8.88,116,4,74,6,Yes,3,4,90,Yes
4810,7.86,102,6,85,8,Yes,6,3,92,Yes
3746,7.91,108,9,93,2,No,0,4,77,Yes
1937,7.78,121,8,78,2,Yes,0,0,61,Yes
2980,9.69,127,3,73,3,Yes,1,5,74,Yes
1667,8.46,133,3,89,2,No,5,2,99,Yes
3538,7.89,107,6,63,4,No,3,5,85,No
1593,8.62,126,6,92,6,Yes,6,3,62,Yes
1330,5.15,90,10,75,7,Yes,5,4,83,No
1541,9.67,123,4,66,7,No,3,3,94,No
3814,8.96,84,8,79,3,Yes,0,4,86,No
1525,5.68,143,6,66,9,Yes,2,5,70,No
3954,6.46,114,9,84,4,Yes,0,3,81,No
464,7.34,88,7,63,5,Yes,1,4,83,No
898,5.04,118,7,92,7,No,3,3,97,Yes
642,7.55,125,9,79,6,Yes,2,0,76,Yes
482,6.78,141,7,59,7,No,3,5,68,Yes
1038,5.45,103,10,51,4,Yes,3,5,71,No
1996,5.35,127,3,70,3,Yes,2,4,63,No
639,8.48,101,6,76,7,Yes,2,0,63,Yes
330,7.49,127,10,87,3,No,4,1,100,Yes
4920,6.79,110,5,92,6,No,4,3,97,No
919,6.41,130,5,44,2,No,1,3,82,No
4389,8.67,121,10,72,10,Yes,5,3,72,Yes
2393,9.53,110,3,57,6,No,0,4,74,No
1906,7.8,94,10,91,2,Yes,6,2,70,Yes
218,8.6,117,3,40,6,No,0,2,78,No
3929,8.04,97,6,85,5,No,4,4,70,No
4074,7.97,129,9,85,2,No,3,1,82,Yes
4569,7.7,138,4,67,4,No,4,3,79,No
4312,7.98,83,6,51,5,No,0,4,87,No
135,9.18,131,4,49,2,Yes,4,1,84,Yes
2961,9.34,142,10,62,10,Yes,3,0,73,Yes
4264,9.58,87,3,58,3,Yes,0,3,85,Yes
1911,5.77,95,10,100,7,No,5,1,96,Yes
4979,5.15,96,3,71,7,No,5,1,62,No
1838,6.73,110,8,65,4,No,2,4,87,No
4623,9.35,115,5,79,6,No,5,3,91,Yes
4583,9.34,116,6,84,7,Yes,3,4,85,Yes
1111,9.54,104,7,51,5,No,5,2,85,Yes
1692,5.88,107,4,54,2,Yes,6,4,94,Yes
2696,9.36,89,6,67,9,No,2,3,84,Yes
3844,8.11,123,6,83,7,Yes,6,0,88,Yes
1837,7.54,95,10,75,2,No,6,1,90,No
1444,7.9,124,6,69,6,No,0,3,99,No
2778,7.55,87,3,53,10,No,4,5,62,No
4574,8.18,115,10,70,9,No,0,2,62,Yes
3446,9.79,94,6,79,3,No,3,0,73,Yes
2929,5.29,111,5,86,5,Yes,2,0,66,Yes
705,9.1,127,9,63,2,Yes,2,2,88,No
4678,5.48,138,10,40,5,Yes,4,0,93,Yes
2732,5.07,115,5,63,9,Yes,6,1,74,Yes
4152,7.29,108,10,50,2,Yes,3,1,78,Yes
133,8.66,108,9,94,10,No,6,4,99,No
4321,8.99,118,5,91,2,No,6,5,78,Yes
2419,5.42,102,3,90,2,No,5,3,85,No
2706,6.24,81,10,41,2,Yes,6,5,77,No
4600,9.13,90,5,94,10,No,3,1,92,Yes
4517,7.44,88,7,49,7,Yes,6,5,81,Yes
2004,8.29,88,10,97,6,Yes,6,5,83,Yes
4318,5.62,143,10,68,4,No,2,2,88,Yes
1557,8.57,83,10,51,2,Yes,5,1,89,Yes
4896,7.36,90,7,85,3,No,4,0,76,No
1174,7.26,103,7,48,7,No,4,2,97,Yes
1665,8.92,134,8,98,4,Yes,6,1,76,Yes
675,6.8,108,4,70,9,Yes,3,1,73,Yes
4890,8.32,112,4,40,7,No,1,4,65,No
157,9.01,84,8,96,4,No,1,1,71,Yes
1545,5.09,117,10,41,8,No,0,1,97,No
3288,6.44,132,5,73,2,No,2,0,67,No
175,7.39,114,4,86,8,Yes,4,1,94,Yes
1853,5.65,99,3,60,4,No,4,5,89,No
3150,5.53,131,7,54,10,No,5,0,70,Yes
4672,9.24,85,10,41,3,No,4,4,70,No
1608,5.46,134,6,42,2,Yes,2,4,77,No
4560,9.62,109,5,84,5,Yes,3,3,90,Yes
405,6.26,105,8,85,8,Yes,0,4,91,Yes
3747,5.02,88,10,43,2,No,1,3,85,No
2110,5.15,145,8,51,5,Yes,0,1,67,No
2035,7.22,139,3,84,4,Yes,3,0,65,Yes
3048,6.68,120,3,70,2,Yes,2,5,99,No
1783,6.04,109,6,60,7,No,4,1,95,Yes
1975,8.76,97,6,60,6,Yes,4,2,66,No
4526,7.11,106,10,79,4,Yes,0,3,95,No
1162,8.95,141,8,95,2,Yes,4,5,92,Yes
2870,5.27,127,6,65,6,Yes,6,5,69,No
3095,9.77,109,7,52,3,Yes,2,3,75,Yes
3156,5.52,94,10,51,4,Yes,0,2,91,Yes
2817,7.86,110,4,75,9,No,5,0,79,Yes
3302,8.73,105,9,85,10,No,3,0,60,Yes
1624,5.94,89,4,89,3,Yes,6,1,94,No
3617,8.38,82,7,93,3,Yes,3,1,93,Yes
1394,6.49,88,9,100,6,Yes,5,0,84,Yes
1748,5.76,111,9,88,4,Yes,5,4,87,No
2963,7.86,131,9,87,5,Yes,4,0,69,Yes
4053,7.82,144,10,51,6,Yes,1,2,73,Yes
2680,7.21,118,3,53,8,No,2,4,65,Yes
4056,5.85,110,3,61,9,No,4,1,76,No
853,8.26,124,6,77,10,Yes,1,5,94,No
1777,8.39,133,9,95,6,No,5,4,98,Yes
2071,6.28,129,4,99,6,Yes,5,2,94,Yes
1767,8.73,123,6,71,8,Yes,6,5,62,Yes
3609,5.8,111,10,76,5,No,1,3,72,Yes
3787,6.46,102,5,45,3,No,0,5,78,No
2911,7.21,126,8,68,4,No,6,3,66,Yes
3991,6.92,130,9,78,6,No,1,3,60,Yes
3041,8.01,99,8,87,2,Yes,0,2,80,Yes
3778,5.81,111,7,40,9,No,0,3,75,No
4854,5.29,128,7,64,6,No,6,3,84,No
352,8.91,128,7,86,6,Yes,5,0,96,No
1443,9.73,111,5,46,10,No,4,2,66,Yes
3142,8.46,96,6,54,4,No,3,0,77,Yes
2240,5.99,143,5,73,8,No,0,0,71,Yes
1148,9.21,137,5,56,7,No,3,4,86,Yes
4032,9.59,112,3,68,2,Yes,2,4,65,Yes
3076,7.81,98,8,91,6,Yes,6,2,88,Yes
3650,7.48,124,10,53,8,No,2,5,78,Yes
139,8.2,85,6,65,2,Yes,2,1,68,Yes
2536,6.11,91,9,71,3,Yes,0,2,93,No
2220,9.69,121,10,63,3,Yes,0,2,63,Yes
4683,8.28,108,3,73,9,No,0,5,73,No
1233,8.62,109,7,49,3,Yes,6,4,70,No
4105,5.32,115,8,93,8,No,2,2,87,No
4319,5.23,93,8,51,3,Yes,2,4,79,No
4409,6.01,142,7,88,7,No,5,1,62,Yes
1130,6.04,129,6,71,3,Yes,6,4,93,No
2756,8.28,132,8,76,3,No,2,1,93,Yes
1516,5.29,135,4,83,9,Yes,5,5,65,No
4199,7.57,129,7,80,5,Yes,3,0,93,Yes
1392,9.78,133,6,53,3,No,2,3,76,Yes
2010,8.96,84,8,97,7,Yes,3,5,79,Yes
1439,9.76,83,10,54,5,Yes,1,3,73,No
1011,6.29,136,10,50,4,Yes,3,0,82,Yes
2619,6.4,132,10,76,6,Yes,6,1,87,Yes
2824,7.94,143,6,78,9,No,2,1,66,Yes
3047,7.98,102,6,73,7,No,3,2,88,Yes
1288,6.32,105,9,51,2,Yes,4,2,67,No
3426,8.56,109,7,91,10,No,3,0,72,No
4270,6.31,141,5,61,8,Yes,2,3,89,Yes
1869,5.32,100,6,95,3,Yes,1,5,96,No
1396,5.75,140,3,43,5,No,5,2,83,No
4185,7.33,145,9,43,5,No,2,5,82,No
769,8.29,120,10,70,4,Yes,5,4,80,Yes
4996,8.6,115,10,99,3,No,0,4,99,Yes
4288,8.16,111,10,89,6,No,6,5,67,Yes
94,9.22,88,7,89,8,Yes,6,4,77,Yes
2294,8.54,105,9,78,4,No,6,2,74,Yes
3187,5.16,141,5,85,9,Yes,0,5,100,Yes
23,9.15,86,4,43,8,No,6,0,75,Yes
585,6.83,101,8,76,4,Yes,1,1,63,No
3700,5.67,98,6,82,4,Yes,4,3,68,No
2091,7.68,103,4,94,9,No,6,5,87,Yes
986,9.09,84,4,47,10,Yes,4,1,87,Yes
1403,8.59,105,5,54,10,Yes,1,1,65,Yes
351,7.1,142,8,51,10,No,4,2,74,No
3630,6.16,143,5,78,2,No,2,5,93,No
2801,6.13,116,7,41,2,No,2,1,70,Yes
1744,6.7,82,5,48,3,Yes,6,0,67,Yes
814,6.09,108,10,56,7,No,6,0,95,Yes
1128,9.69,121,10,54,3,Yes,2,5,65,Yes
604,8.98,118,6,73,6,Yes,2,0,72,Yes
2675,9.31,145,6,84,9,Yes,1,0,91,Yes
1939,6.81,128,7,90,10,No,3,3,86,No
1544,5.2,109,5,95,4,No,2,3,100,No
4647,8.43,80,10,96,2,Yes,4,5,75,Yes
768,5.96,119,8,76,3,Yes,1,4,68,No
2089,6.87,143,4,88,10,No,6,1,84,Yes
1270,5.96,92,10,61,3,Yes,3,4,70,No
3918,5.68,119,5,61,8,Yes,0,4,94,No
596,5.01,83,10,80,3,No,1,4,86,No
3551,5.81,95,9,43,3,No,0,5,68,No
3676,5.95,123,9,82,9,Yes,2,2,97,Yes
1000,9.23,109,7,80,3,No,3,2,65,Yes
3944,7.73,93,8,44,6,Yes,4,3,76,Yes
2446,8.09,107,3,92,8,No,6,0,95,Yes
4752,7.3,118,4,88,2,Yes,3,4,80,No
574,7.94,109,6,83,2,Yes,5,3,68,Yes
2453,8.66,131,5,76,2,No,6,4,97,No
2325,6.96,136,7,90,6,No,6,0,70,Yes
1702,8.13,94,3,66,3,Yes,3,1,69,Yes
1540,9.45,97,5,46,10,Yes,5,1,65,Yes
499,8.84,141,3,72,7,Yes,5,1,89,Yes
3584,9.62,100,3,56,9,Yes,3,3,84,Yes
4231,8.75,128,9,64,2,Yes,1,3,84,Yes
756,5.84,85,10,90,2,Yes,0,2,98,No
3890,7.5,107,9,89,4,Yes,2,0,62,Yes
3072,6.75,99,9,92,2,No,6,2,71,Yes
3217,6.06,90,7,45,5,No,4,0,67,Yes
2336,8.42,144,9,43,2,Yes,0,5,72,No
1224,8.41,140,4,48,2,No,0,5,70,No
1079,6.58,120,8,78,9,Yes,5,3,67,Yes
2623,5.66,91,8,75,7,No,5,2,70,Yes
3484,5.71,135,8,98,5,No,1,4,83,No
1704,9.12,98,6,64,7,Yes,5,5,75,Yes
1483,8.11,140,9,58,8,Yes,5,1,91,Yes
3876,9.13,112,8,86,5,No,0,0,87,Yes
4188,5.92,80,6,91,4,No,5,5,69,No
2857,8.46,92,4,49,5,No,4,0,77,Yes
3683,6.45,91,3,72,8,No,0,2,72,No
1661,7.82,95,5,46,9,Yes,5,0,78,Yes
1620,6.05,105,3,64,7,Yes,1,0,70,No
589,6.33,106,3,51,4,Yes,2,0,69,Yes
1522,9.54,107,4,41,8,No,2,2,72,No
2378,6.41,127,4,58,6,No,3,4,95,No
539,7.33,92,3,76,8,No,4,4,97,No
3084,7.32,81,9,82,9,Yes,4,1,89,Yes
4273,5.65,87,9,64,9,Yes,2,2,60,No
1441,9.07,131,9,87,6,No,2,2,87,Yes
3381,7.79,112,9,97,5,No,0,0,69,Yes
1294,8.3,101,3,100,8,Yes,4,1,87,Yes
16,8.66,80,8,71,2,Yes,2,2,75,No
1005,7.47,86,9,71,8,Yes,0,2,75,Yes
3574,5.41,98,7,98,6,No,1,5,66,No
2550,8.23,122,8,95,3,Yes,2,5,81,No
1072,5.07,119,4,71,3,No,1,2,70,No
2482,5.85,124,9,79,4,No,5,4,95,No
4141,5.35,95,7,77,9,Yes,3,2,96,No
2033,9.13,91,5,77,8,Yes,3,0,74,Yes
2475,6.41,128,8,48,6,Yes,2,1,87,No
1326,8.22,131,5,83,6,Yes,3,1,61,Yes
3256,6.91,116,4,70,8,Yes,5,5,74,Yes
3864,7.04,95,9,46,7,No,4,4,99,No
3511,5.06,135,9,96,10,Yes,5,0,85,Yes
1455,6.47,127,4,51,5,No,3,1,94,No
1548,6.23,105,8,97,6,Yes,5,2,88,No
3632,9.52,141,3,63,5,No,1,5,94,No
2469,7.68,97,3,55,3,No,5,1,86,No
3666,5.38,123,3,55,2,No,0,4,87,No
2249,5.65,107,10,53,8,Yes,2,5,93,No
4785,8.74,127,4,53,10,No,2,2,75,Yes
1613,7.88,129,10,53,5,Yes,0,3,88,Yes
